timestamp,level,service,message,user_id,ip_address
2025-04-02 06:47:03,ERROR,AuthService,Invalid password attempt,1360,10.0.0.2
2025-04-02 06:46:53,INFO,PaymentService,User login successful,2277,192.168.1.3
2025-04-02 06:46:43,WARNING,InventoryService,Order placed successfully,1979,192.168.1.1
2025-04-02 06:46:33,ERROR,PaymentService,User not found,3647,10.0.0.1
2025-04-02 06:46:23,ERROR,AuthService,Invalid password attempt,1166,10.0.0.1
2025-04-02 06:46:13,INFO,PaymentService,User not found,4644,192.168.1.3
2025-04-02 06:46:03,DEBUG,PaymentService,Order placed successfully,4285,192.168.1.3
2025-04-02 06:45:53,WARNING,AuthService,Inventory updated,1628,10.0.0.2
2025-04-02 06:45:43,WARNING,AuthService,User login successful,1221,192.168.1.1
2025-04-02 06:45:33,WARNING,UserService,User login successful,4206,192.168.1.1
2025-04-02 06:45:23,DEBUG,PaymentService,Inventory updated,4608,10.0.0.2
2025-04-02 06:45:13,WARNING,PaymentService,User not found,1227,192.168.1.1
2025-04-02 06:45:03,DEBUG,UserService,Invalid password attempt,4692,192.168.1.1
2025-04-02 06:44:53,WARNING,UserService,User not found,3772,192.168.1.2
2025-04-02 06:44:43,ERROR,PaymentService,User not found,2957,192.168.1.1
2025-04-02 06:44:33,DEBUG,UserService,Order placed successfully,2513,192.168.1.2
2025-04-02 06:44:23,DEBUG,InventoryService,User login successful,1750,192.168.1.2
2025-04-02 06:44:13,ERROR,InventoryService,Session timeout,2567,10.0.0.1
2025-04-02 06:44:03,DEBUG,UserService,Payment processed successfully,2334,10.0.0.1
2025-04-02 06:43:53,ERROR,UserService,User login successful,1295,192.168.1.2
2025-04-02 06:43:43,ERROR,PaymentService,Invalid password attempt,2154,192.168.1.1
2025-04-02 06:43:33,WARNING,UserService,Payment processed successfully,1852,192.168.1.3
2025-04-02 06:43:23,WARNING,AuthService,Inventory updated,4698,10.0.0.1
2025-04-02 06:43:13,DEBUG,AuthService,User not found,3241,10.0.0.2
2025-04-02 06:43:03,WARNING,InventoryService,User login successful,4580,192.168.1.3
2025-04-02 06:42:53,INFO,PaymentService,Order placed successfully,4708,192.168.1.2
2025-04-02 06:42:43,WARNING,InventoryService,Database connection failed,2901,192.168.1.1
2025-04-02 06:42:33,DEBUG,UserService,Order placed successfully,1829,192.168.1.1
2025-04-02 06:42:23,WARNING,InventoryService,User not found,2745,10.0.0.2
2025-04-02 06:42:13,DEBUG,UserService,Session timeout,3932,10.0.0.2
2025-04-02 06:42:03,WARNING,UserService,Inventory updated,2868,192.168.1.2
2025-04-02 06:41:53,INFO,InventoryService,User not found,4230,192.168.1.3
2025-04-02 06:41:43,DEBUG,AuthService,User not found,3684,10.0.0.2
2025-04-02 06:41:33,INFO,InventoryService,User login successful,4122,192.168.1.3
2025-04-02 06:41:23,INFO,InventoryService,Invalid password attempt,4284,10.0.0.1
2025-04-02 06:41:13,DEBUG,InventoryService,User not found,4407,192.168.1.1
2025-04-02 06:41:03,WARNING,AuthService,Invalid password attempt,1718,192.168.1.3
2025-04-02 06:40:53,WARNING,PaymentService,Session timeout,4436,10.0.0.2
2025-04-02 06:40:43,ERROR,PaymentService,User not found,2602,192.168.1.2
2025-04-02 06:40:33,WARNING,AuthService,Order placed successfully,2092,192.168.1.1
2025-04-02 06:40:23,DEBUG,AuthService,Invalid password attempt,4805,10.0.0.2
2025-04-02 06:40:13,DEBUG,InventoryService,Database connection failed,4860,10.0.0.2
2025-04-02 06:40:03,WARNING,InventoryService,Inventory updated,1261,192.168.1.1
2025-04-02 06:39:53,INFO,PaymentService,User not found,3118,10.0.0.1
2025-04-02 06:39:43,WARNING,PaymentService,Invalid password attempt,2347,10.0.0.1
2025-04-02 06:39:33,WARNING,InventoryService,Inventory updated,3477,192.168.1.2
2025-04-02 06:39:23,ERROR,PaymentService,User login successful,4632,192.168.1.1
2025-04-02 06:39:13,WARNING,AuthService,Database connection failed,1810,192.168.1.3
2025-04-02 06:39:03,ERROR,AuthService,User not found,1665,10.0.0.2
2025-04-02 06:38:53,WARNING,AuthService,Database connection failed,2444,192.168.1.1
2025-04-02 06:38:43,ERROR,InventoryService,Session timeout,3364,10.0.0.1
2025-04-02 06:38:33,DEBUG,UserService,Payment processed successfully,3262,192.168.1.2
2025-04-02 06:38:23,WARNING,UserService,Invalid password attempt,3331,192.168.1.2
2025-04-02 06:38:13,DEBUG,UserService,Session timeout,2805,10.0.0.1
2025-04-02 06:38:03,INFO,UserService,Payment processed successfully,2361,192.168.1.1
2025-04-02 06:37:53,DEBUG,PaymentService,User login successful,3371,10.0.0.1
2025-04-02 06:37:43,WARNING,PaymentService,User not found,2341,192.168.1.3
2025-04-02 06:37:33,INFO,AuthService,Order placed successfully,2932,192.168.1.1
2025-04-02 06:37:23,INFO,PaymentService,Invalid password attempt,4696,10.0.0.1
2025-04-02 06:37:13,ERROR,UserService,Inventory updated,2054,192.168.1.2
2025-04-02 06:37:03,WARNING,PaymentService,Session timeout,2635,10.0.0.1
2025-04-02 06:36:53,ERROR,UserService,Order placed successfully,1063,192.168.1.2
2025-04-02 06:36:43,INFO,PaymentService,Invalid password attempt,1985,192.168.1.1
2025-04-02 06:36:33,DEBUG,UserService,Invalid password attempt,1702,192.168.1.1
2025-04-02 06:36:23,INFO,InventoryService,Database connection failed,3433,192.168.1.1
2025-04-02 06:36:13,INFO,UserService,Payment processed successfully,4292,192.168.1.2
2025-04-02 06:36:03,WARNING,PaymentService,Invalid password attempt,2086,192.168.1.1
2025-04-02 06:35:53,ERROR,InventoryService,Inventory updated,2337,10.0.0.1
2025-04-02 06:35:43,ERROR,AuthService,Invalid password attempt,2777,192.168.1.2
2025-04-02 06:35:33,WARNING,UserService,Order placed successfully,1079,192.168.1.2
2025-04-02 06:35:23,INFO,InventoryService,Inventory updated,3439,192.168.1.3
2025-04-02 06:35:13,ERROR,PaymentService,Inventory updated,4318,192.168.1.1
2025-04-02 06:35:03,ERROR,InventoryService,Order placed successfully,4428,192.168.1.3
2025-04-02 06:34:53,DEBUG,PaymentService,User login successful,3870,192.168.1.3
2025-04-02 06:34:43,WARNING,AuthService,Invalid password attempt,1538,10.0.0.2
2025-04-02 06:34:33,ERROR,AuthService,Payment processed successfully,1704,192.168.1.3
2025-04-02 06:34:23,ERROR,InventoryService,Database connection failed,2680,192.168.1.3
2025-04-02 06:34:13,DEBUG,AuthService,User not found,2533,192.168.1.3
2025-04-02 06:34:03,INFO,InventoryService,Inventory updated,2362,10.0.0.2
2025-04-02 06:33:53,ERROR,InventoryService,Database connection failed,3799,10.0.0.2
2025-04-02 06:33:43,DEBUG,InventoryService,Invalid password attempt,2788,192.168.1.2
2025-04-02 06:33:33,ERROR,PaymentService,Session timeout,4633,192.168.1.3
2025-04-02 06:33:23,ERROR,PaymentService,Database connection failed,4064,10.0.0.1
2025-04-02 06:33:13,INFO,AuthService,Invalid password attempt,2869,192.168.1.3
2025-04-02 06:33:03,DEBUG,UserService,Database connection failed,3451,10.0.0.2
2025-04-02 06:32:53,DEBUG,InventoryService,Order placed successfully,2298,10.0.0.1
2025-04-02 06:32:43,DEBUG,UserService,Payment processed successfully,2731,192.168.1.1
2025-04-02 06:32:33,WARNING,InventoryService,Inventory updated,4667,192.168.1.3
2025-04-02 06:32:23,ERROR,PaymentService,Payment processed successfully,4618,192.168.1.3
2025-04-02 06:32:13,ERROR,PaymentService,User login successful,2509,192.168.1.2
2025-04-02 06:32:03,INFO,PaymentService,User login successful,4736,10.0.0.1
2025-04-02 06:31:53,DEBUG,UserService,Invalid password attempt,4511,192.168.1.3
2025-04-02 06:31:43,DEBUG,UserService,User login successful,3032,192.168.1.1
2025-04-02 06:31:33,ERROR,InventoryService,Invalid password attempt,1749,10.0.0.2
2025-04-02 06:31:23,ERROR,PaymentService,Payment processed successfully,4547,192.168.1.1
2025-04-02 06:31:13,INFO,UserService,User login successful,1530,192.168.1.1
2025-04-02 06:31:03,DEBUG,AuthService,Invalid password attempt,3645,192.168.1.1
2025-04-02 06:30:53,INFO,PaymentService,User login successful,1564,10.0.0.1
2025-04-02 06:30:43,ERROR,AuthService,Payment processed successfully,2724,192.168.1.1
2025-04-02 06:30:33,WARNING,PaymentService,Payment processed successfully,3029,192.168.1.1
2025-04-02 06:30:23,DEBUG,AuthService,Inventory updated,4456,192.168.1.2
2025-04-02 06:30:13,WARNING,InventoryService,Payment processed successfully,3348,192.168.1.2
2025-04-02 06:30:03,ERROR,AuthService,User not found,1185,192.168.1.2
2025-04-02 06:29:53,ERROR,AuthService,User login successful,4421,192.168.1.1
2025-04-02 06:29:43,WARNING,UserService,User not found,3453,192.168.1.2
2025-04-02 06:29:33,WARNING,UserService,Order placed successfully,2392,192.168.1.1
2025-04-02 06:29:23,WARNING,InventoryService,Order placed successfully,1420,192.168.1.1
2025-04-02 06:29:13,INFO,AuthService,Order placed successfully,2731,192.168.1.2
2025-04-02 06:29:03,INFO,PaymentService,Payment processed successfully,2906,10.0.0.1
2025-04-02 06:28:53,DEBUG,AuthService,Invalid password attempt,4992,192.168.1.3
2025-04-02 06:28:43,WARNING,UserService,Payment processed successfully,4594,10.0.0.1
2025-04-02 06:28:33,DEBUG,PaymentService,User login successful,2858,10.0.0.1
2025-04-02 06:28:23,DEBUG,PaymentService,User not found,3790,10.0.0.1
2025-04-02 06:28:13,INFO,AuthService,User login successful,3780,192.168.1.3
2025-04-02 06:28:03,DEBUG,PaymentService,Payment processed successfully,3560,192.168.1.2
2025-04-02 06:27:53,ERROR,AuthService,Session timeout,2649,192.168.1.2
2025-04-02 06:27:43,DEBUG,AuthService,Order placed successfully,4747,10.0.0.1
2025-04-02 06:27:33,INFO,InventoryService,Session timeout,3601,192.168.1.1
2025-04-02 06:27:23,DEBUG,PaymentService,Inventory updated,2036,10.0.0.1
2025-04-02 06:27:13,INFO,AuthService,Database connection failed,1380,192.168.1.3
2025-04-02 06:27:03,WARNING,UserService,User not found,2056,192.168.1.3
2025-04-02 06:26:53,ERROR,UserService,Database connection failed,3223,10.0.0.2
2025-04-02 06:26:43,INFO,AuthService,User login successful,1647,192.168.1.2
2025-04-02 06:26:33,DEBUG,InventoryService,User not found,1850,10.0.0.2
2025-04-02 06:26:23,INFO,UserService,User not found,4792,192.168.1.1
2025-04-02 06:26:13,ERROR,PaymentService,Inventory updated,4196,192.168.1.1
2025-04-02 06:26:03,ERROR,InventoryService,Payment processed successfully,3079,10.0.0.1
2025-04-02 06:25:53,DEBUG,UserService,Order placed successfully,4798,10.0.0.1
2025-04-02 06:25:43,ERROR,InventoryService,Session timeout,2342,192.168.1.1
2025-04-02 06:25:33,ERROR,InventoryService,Database connection failed,2044,10.0.0.1
2025-04-02 06:25:23,INFO,AuthService,Database connection failed,2399,192.168.1.2
2025-04-02 06:25:13,INFO,UserService,Order placed successfully,2662,192.168.1.3
2025-04-02 06:25:03,INFO,InventoryService,Order placed successfully,2546,192.168.1.3
2025-04-02 06:24:53,DEBUG,PaymentService,Database connection failed,2780,192.168.1.2
2025-04-02 06:24:43,INFO,AuthService,Payment processed successfully,1323,10.0.0.2
2025-04-02 06:24:33,WARNING,AuthService,Invalid password attempt,4998,192.168.1.2
2025-04-02 06:24:23,WARNING,PaymentService,Invalid password attempt,2377,192.168.1.2
2025-04-02 06:24:13,DEBUG,InventoryService,Database connection failed,4528,192.168.1.1
2025-04-02 06:24:03,WARNING,UserService,Invalid password attempt,1441,192.168.1.3
2025-04-02 06:23:53,WARNING,PaymentService,Payment processed successfully,2532,192.168.1.3
2025-04-02 06:23:43,ERROR,InventoryService,User not found,1526,192.168.1.2
2025-04-02 06:23:33,ERROR,UserService,User login successful,2864,10.0.0.1
2025-04-02 06:23:23,ERROR,AuthService,Payment processed successfully,2348,10.0.0.1
2025-04-02 06:23:13,DEBUG,AuthService,Order placed successfully,1945,192.168.1.2
2025-04-02 06:23:03,ERROR,AuthService,User not found,4783,192.168.1.1
2025-04-02 06:22:53,DEBUG,UserService,User login successful,3789,10.0.0.1
2025-04-02 06:22:43,ERROR,InventoryService,Payment processed successfully,1914,10.0.0.2
2025-04-02 06:22:33,ERROR,UserService,Inventory updated,3799,192.168.1.1
2025-04-02 06:22:23,ERROR,UserService,Database connection failed,2717,10.0.0.2
2025-04-02 06:22:13,INFO,InventoryService,Database connection failed,3059,10.0.0.2
2025-04-02 06:22:03,INFO,PaymentService,Order placed successfully,1456,192.168.1.3
2025-04-02 06:21:53,ERROR,PaymentService,User login successful,4438,192.168.1.3
2025-04-02 06:21:43,ERROR,InventoryService,Payment processed successfully,4174,10.0.0.1
2025-04-02 06:21:33,INFO,UserService,Database connection failed,3236,10.0.0.2
2025-04-02 06:21:23,DEBUG,UserService,User login successful,3764,192.168.1.1
2025-04-02 06:21:13,DEBUG,AuthService,Order placed successfully,4049,10.0.0.1
2025-04-02 06:21:03,WARNING,InventoryService,Database connection failed,1971,192.168.1.1
2025-04-02 06:20:53,WARNING,InventoryService,Order placed successfully,2125,192.168.1.1
2025-04-02 06:20:43,DEBUG,AuthService,Database connection failed,1455,192.168.1.3
2025-04-02 06:20:33,WARNING,UserService,User login successful,1531,192.168.1.1
2025-04-02 06:20:23,DEBUG,AuthService,Order placed successfully,3867,10.0.0.1
2025-04-02 06:20:13,ERROR,PaymentService,User login successful,4277,10.0.0.2
2025-04-02 06:20:03,DEBUG,AuthService,Order placed successfully,4834,10.0.0.2
2025-04-02 06:19:53,WARNING,PaymentService,Payment processed successfully,2790,192.168.1.2
2025-04-02 06:19:43,DEBUG,AuthService,Session timeout,3624,192.168.1.3
2025-04-02 06:19:33,WARNING,UserService,Inventory updated,3794,10.0.0.2
2025-04-02 06:19:23,ERROR,AuthService,Invalid password attempt,2427,10.0.0.2
2025-04-02 06:19:13,INFO,AuthService,Session timeout,3869,192.168.1.1
2025-04-02 06:19:03,DEBUG,AuthService,Invalid password attempt,3493,192.168.1.1
2025-04-02 06:18:53,INFO,AuthService,Invalid password attempt,1873,10.0.0.1
2025-04-02 06:18:43,DEBUG,UserService,Database connection failed,1301,10.0.0.1
2025-04-02 06:18:33,INFO,InventoryService,Session timeout,2950,192.168.1.2
2025-04-02 06:18:23,ERROR,InventoryService,Order placed successfully,1565,192.168.1.2
2025-04-02 06:18:13,DEBUG,InventoryService,User not found,2634,10.0.0.1
2025-04-02 06:18:03,DEBUG,AuthService,Invalid password attempt,2102,192.168.1.2
2025-04-02 06:17:53,WARNING,AuthService,User not found,1609,192.168.1.3
2025-04-02 06:17:43,DEBUG,UserService,Database connection failed,3005,192.168.1.3
2025-04-02 06:17:33,INFO,AuthService,Payment processed successfully,2363,10.0.0.2
2025-04-02 06:17:23,INFO,InventoryService,Order placed successfully,4916,10.0.0.2
2025-04-02 06:17:13,INFO,AuthService,Database connection failed,3199,192.168.1.3
2025-04-02 06:17:03,WARNING,InventoryService,Payment processed successfully,3637,10.0.0.2
2025-04-02 06:16:53,ERROR,PaymentService,Database connection failed,4093,192.168.1.1
2025-04-02 06:16:43,INFO,InventoryService,Order placed successfully,4093,192.168.1.2
2025-04-02 06:16:33,INFO,PaymentService,User login successful,3782,10.0.0.2
2025-04-02 06:16:23,ERROR,UserService,Database connection failed,1534,192.168.1.2
2025-04-02 06:16:13,DEBUG,UserService,Payment processed successfully,1612,10.0.0.2
2025-04-02 06:16:03,INFO,PaymentService,User login successful,3552,10.0.0.1
2025-04-02 06:15:53,DEBUG,UserService,Payment processed successfully,3685,192.168.1.1
2025-04-02 06:15:43,INFO,InventoryService,Order placed successfully,1078,10.0.0.1
2025-04-02 06:15:33,ERROR,AuthService,Payment processed successfully,1926,192.168.1.2
2025-04-02 06:15:23,ERROR,UserService,Session timeout,2479,192.168.1.2
2025-04-02 06:15:13,ERROR,UserService,Invalid password attempt,1898,192.168.1.2
2025-04-02 06:15:03,ERROR,UserService,User not found,2967,10.0.0.1
2025-04-02 06:14:53,INFO,PaymentService,User login successful,4646,192.168.1.1
2025-04-02 06:14:43,ERROR,PaymentService,Order placed successfully,2734,10.0.0.1
2025-04-02 06:14:33,ERROR,PaymentService,Invalid password attempt,3742,192.168.1.1
2025-04-02 06:14:23,INFO,PaymentService,Order placed successfully,4823,10.0.0.1
2025-04-02 06:14:13,DEBUG,PaymentService,Order placed successfully,4594,192.168.1.2
2025-04-02 06:14:03,INFO,PaymentService,Invalid password attempt,3184,192.168.1.2
2025-04-02 06:13:53,DEBUG,AuthService,Order placed successfully,4585,192.168.1.3
2025-04-02 06:13:43,INFO,PaymentService,Session timeout,3269,192.168.1.1
2025-04-02 06:13:33,ERROR,UserService,Session timeout,4790,192.168.1.1
2025-04-02 06:13:23,ERROR,InventoryService,Payment processed successfully,1958,192.168.1.1
2025-04-02 06:13:13,INFO,AuthService,Database connection failed,3455,192.168.1.3
2025-04-02 06:13:03,DEBUG,PaymentService,User not found,3138,10.0.0.2
2025-04-02 06:12:53,WARNING,AuthService,Session timeout,3528,192.168.1.2
2025-04-02 06:12:43,DEBUG,InventoryService,Database connection failed,2524,10.0.0.1
2025-04-02 06:12:33,ERROR,InventoryService,User login successful,4472,10.0.0.2
2025-04-02 06:12:23,DEBUG,InventoryService,Database connection failed,2991,10.0.0.2
2025-04-02 06:12:13,INFO,UserService,Order placed successfully,2088,192.168.1.3
2025-04-02 06:12:03,INFO,PaymentService,Invalid password attempt,1074,10.0.0.2
2025-04-02 06:11:53,ERROR,InventoryService,Database connection failed,4309,10.0.0.2
2025-04-02 06:11:43,INFO,AuthService,Order placed successfully,1846,192.168.1.2
2025-04-02 06:11:33,WARNING,PaymentService,Session timeout,4738,192.168.1.1
2025-04-02 06:11:23,DEBUG,UserService,Invalid password attempt,1829,192.168.1.2
2025-04-02 06:11:13,DEBUG,AuthService,User not found,4888,192.168.1.1
2025-04-02 06:11:03,ERROR,InventoryService,Database connection failed,2317,192.168.1.3
2025-04-02 06:10:53,INFO,AuthService,Payment processed successfully,4409,10.0.0.2
2025-04-02 06:10:43,INFO,InventoryService,Inventory updated,3248,192.168.1.2
2025-04-02 06:10:33,INFO,UserService,User not found,2412,10.0.0.1
2025-04-02 06:10:23,WARNING,AuthService,Inventory updated,2067,192.168.1.1
2025-04-02 06:10:13,DEBUG,UserService,Invalid password attempt,3663,10.0.0.1
2025-04-02 06:10:03,INFO,AuthService,User not found,3448,192.168.1.1
2025-04-02 06:09:53,INFO,PaymentService,Payment processed successfully,4630,10.0.0.1
2025-04-02 06:09:43,ERROR,PaymentService,Session timeout,3298,192.168.1.3
2025-04-02 06:09:33,ERROR,UserService,Session timeout,2702,192.168.1.3
